protein_g,carbs_g,fat_g,fiber_g,sugar_g,calories,calorie_class
33.4,48.1,21.1,9.8,17.0,455.0,medium
17.9,67.6,20.3,8.4,26.5,502.0,medium
26.3,52.3,37.1,3.1,19.3,681.0,medium
19.6,52.7,1.7,4.9,35.4,303.0,low
20.7,68.8,11.7,0.0,4.9,529.0,medium
23.9,48.1,25.1,18.1,12.7,524.0,medium
26.8,41.9,13.4,9.2,9.2,365.0,low
24.5,76.0,12.7,9.6,8.9,499.0,medium
19.5,29.3,16.6,5.1,3.6,339.0,low
42.3,32.3,17.0,8.6,28.8,431.0,medium
4.3,33.0,19.3,14.2,21.5,331.0,low
36.1,71.5,36.0,3.7,38.4,790.0,high
4.6,71.8,30.3,4.6,22.0,573.0,medium
46.5,77.4,16.9,10.0,16.3,633.0,medium
8.3,53.4,24.9,0.0,16.2,454.0,medium
12.2,69.5,20.3,3.4,18.6,470.0,medium
22.4,36.1,30.5,10.1,0.0,485.0,medium
10.0,51.2,5.3,13.6,5.5,288.0,low
16.8,4.9,5.3,13.4,7.8,151.0,low
11.3,73.6,18.4,7.1,20.1,515.0,medium
22.3,47.8,14.3,9.0,16.5,440.0,medium
23.2,62.3,3.3,3.9,18.6,374.0,low
16.9,84.0,26.2,12.1,17.1,622.0,medium
13.1,74.0,12.6,8.1,20.9,497.0,medium
15.1,40.4,47.4,3.6,18.2,660.0,medium
15.5,77.0,28.2,6.6,10.7,624.0,medium
24.0,46.8,12.3,5.4,37.1,414.0,medium
21.3,49.2,18.0,9.0,18.0,442.0,medium
17.6,69.3,28.8,6.8,28.1,634.0,medium
24.7,83.5,23.6,6.6,18.1,629.0,medium
30.9,66.2,18.9,4.8,21.2,521.0,medium
14.7,27.7,16.0,0.6,29.2,353.0,low
43.9,29.4,24.5,7.1,16.0,461.0,medium
38.0,49.5,26.8,9.2,19.0,602.0,medium
30.8,53.3,20.3,9.5,10.2,487.0,medium
13.9,10.0,14.6,9.7,22.8,228.0,low
20.8,50.1,7.2,5.9,33.2,382.0,low
8.5,54.8,26.5,12.4,18.8,490.0,medium
26.1,21.3,19.9,11.6,29.4,376.0,low
19.5,56.8,26.6,9.5,0.0,589.0,medium
24.7,45.1,16.4,12.1,18.9,380.0,low
19.1,21.2,33.9,2.7,25.4,423.0,medium
23.5,25.7,19.3,8.0,21.2,351.0,low
16.7,39.7,13.4,1.8,14.9,354.0,low
35.7,68.1,23.1,1.8,16.0,661.0,medium
13.5,96.5,26.3,9.0,11.0,670.0,medium
20.8,51.7,19.5,10.0,36.1,429.0,medium
27.0,58.9,19.0,11.1,13.3,522.0,medium
18.5,40.3,20.2,3.7,2.7,423.0,medium
28.2,56.0,7.4,8.6,5.2,397.0,low
28.6,43.4,22.3,11.8,11.1,480.0,medium
22.9,46.6,15.4,10.0,5.3,398.0,low
16.9,74.9,14.8,9.4,20.5,562.0,medium
18.0,87.3,15.1,16.5,17.1,595.0,medium
35.9,55.7,22.7,2.2,17.6,569.0,medium
42.0,88.0,15.6,2.6,11.7,642.0,medium
27.2,39.2,15.1,8.8,18.9,344.0,low
35.2,95.8,32.1,5.8,33.1,835.0,high
37.3,23.4,18.6,13.2,10.8,415.0,medium
16.8,50.3,19.2,16.4,17.7,439.0,medium
17.3,81.8,34.1,3.1,26.8,666.0,medium
16.4,65.3,18.2,9.1,8.3,508.0,medium
13.1,24.5,0.9,6.5,8.8,173.0,low
34.1,47.1,22.8,10.8,0.0,532.0,medium
7.9,54.8,16.2,14.6,38.5,397.0,low
22.7,98.4,25.8,10.2,12.2,716.0,high
25.4,49.4,4.6,4.5,32.0,357.0,low
18.3,80.0,14.0,5.9,32.9,523.0,medium
29.2,70.3,11.4,7.8,19.7,539.0,medium
33.3,35.2,17.0,9.1,15.2,386.0,low
30.1,31.0,32.5,5.8,25.2,553.0,medium
21.8,28.6,25.0,7.5,14.5,458.0,medium
20.3,49.4,16.0,9.2,14.1,428.0,medium
28.3,43.1,10.3,9.3,0.0,366.0,low
33.5,78.7,34.2,11.7,11.9,734.0,high
20.4,76.9,15.0,7.6,15.6,545.0,medium
22.0,43.6,36.9,9.1,14.3,584.0,medium
8.4,79.7,23.6,3.9,21.8,534.0,medium
17.5,76.9,10.9,6.1,30.1,491.0,medium
25.7,82.8,30.4,6.3,10.1,713.0,high
31.0,57.1,17.4,0.0,27.2,485.0,medium
33.9,39.9,17.4,10.1,12.6,441.0,medium
41.3,34.1,23.7,4.8,17.5,498.0,medium
19.6,33.8,24.2,6.3,20.7,455.0,medium
31.8,37.1,8.4,6.3,19.7,343.0,low
24.5,34.1,17.1,6.4,0.0,392.0,low
32.5,73.4,23.2,8.1,8.1,664.0,medium
33.7,32.8,18.7,6.8,20.1,428.0,medium
35.2,81.6,38.2,6.1,9.2,815.0,high
27.4,16.0,14.8,11.1,24.3,270.0,low
28.3,43.6,0.0,7.8,19.1,290.0,low
34.2,37.4,23.5,8.2,14.8,462.0,medium
29.1,40.8,18.5,3.2,16.5,533.0,medium
36.9,43.3,18.1,13.0,35.1,415.0,medium
19.8,9.1,29.8,6.0,17.7,356.0,low
35.0,43.8,29.7,10.0,23.0,636.0,medium
33.2,45.4,20.7,12.1,5.5,525.0,medium
42.0,53.8,14.7,6.1,16.6,469.0,medium
28.5,45.9,25.9,7.1,22.0,472.0,medium
10.8,64.9,20.6,6.9,12.1,522.0,medium
14.8,45.9,23.3,0.0,22.6,450.0,medium
39.4,52.5,18.6,12.9,20.6,547.0,medium
41.7,38.8,15.2,9.9,19.2,496.0,medium
31.1,8.3,14.3,13.6,0.0,250.0,low
16.6,77.5,4.5,4.8,2.6,414.0,medium
26.8,16.3,14.4,6.5,0.1,301.0,low
23.2,37.3,30.4,3.1,6.9,530.0,medium
30.5,61.2,34.0,5.3,26.1,664.0,medium
21.8,46.6,3.7,3.3,16.4,330.0,low
35.7,42.1,9.6,7.4,30.0,394.0,low
23.5,35.3,38.5,7.0,12.9,576.0,medium
42.9,30.4,4.4,3.1,14.7,324.0,low
21.6,37.2,13.0,4.4,9.6,387.0,low
44.1,35.5,9.3,8.1,20.2,439.0,medium
23.7,52.6,10.7,10.5,14.0,382.0,low
33.1,59.9,12.9,14.9,21.2,432.0,medium
36.5,31.0,38.8,8.8,17.5,642.0,medium
36.7,70.5,14.6,11.0,7.3,551.0,medium
26.8,43.4,19.0,11.9,13.9,476.0,medium
43.1,29.5,7.1,14.3,0.0,367.0,low
18.0,51.2,16.6,4.2,0.0,440.0,medium
27.1,26.9,8.8,6.7,1.6,292.0,low
20.8,20.3,13.7,7.1,13.0,256.0,low
28.5,33.0,13.2,7.6,0.0,340.0,low
33.9,23.9,24.6,15.6,16.9,416.0,medium
30.3,56.3,35.5,1.0,23.7,620.0,medium
19.6,44.2,18.6,10.3,4.3,404.0,medium
19.3,57.8,31.8,3.9,6.2,615.0,medium
24.8,33.7,9.3,5.9,0.0,349.0,low
37.3,86.8,12.8,6.3,25.4,566.0,medium
30.7,68.5,19.1,3.4,11.3,575.0,medium
27.6,67.1,20.0,6.1,16.6,534.0,medium
16.5,59.1,17.4,9.1,7.3,480.0,medium
34.2,31.4,13.6,7.3,9.3,383.0,low
12.7,60.3,23.5,7.6,8.9,490.0,medium
23.1,51.3,33.4,8.0,17.4,566.0,medium
24.1,26.7,8.6,9.0,21.7,337.0,low
41.3,57.2,21.0,8.4,14.2,585.0,medium
20.9,15.6,16.5,9.6,11.3,321.0,low
31.5,46.4,12.4,8.7,24.7,372.0,low
29.0,31.4,10.1,11.9,11.7,327.0,low
24.3,28.7,24.4,12.9,13.6,463.0,medium
18.1,73.3,26.3,9.8,13.1,558.0,medium
21.8,47.1,9.3,10.8,31.7,377.0,low
32.1,18.4,16.8,9.6,29.0,382.0,low
37.3,64.5,11.0,8.8,14.4,523.0,medium
33.7,81.4,20.6,10.5,1.7,631.0,medium
2.6,23.6,22.5,8.5,34.5,256.0,low
15.5,39.1,12.3,9.9,27.6,356.0,low
27.5,76.1,23.6,0.0,23.7,573.0,medium
41.1,87.4,22.9,3.8,20.7,689.0,medium
42.5,56.0,12.8,5.4,11.0,566.0,medium
29.2,56.6,20.4,8.8,5.9,590.0,medium
38.1,58.2,11.3,14.8,11.3,515.0,medium
23.9,63.2,21.7,11.6,13.1,570.0,medium
14.5,45.5,21.9,11.3,12.6,440.0,medium
29.6,28.9,24.9,9.2,21.0,433.0,medium
29.3,59.0,14.7,12.6,29.2,423.0,medium
16.8,71.7,28.3,18.6,11.3,635.0,medium
16.7,25.8,22.8,5.0,16.0,328.0,low
31.2,50.1,28.4,9.9,3.7,628.0,medium
38.9,16.9,20.1,10.7,7.3,376.0,low
28.1,62.3,21.1,6.4,7.3,556.0,medium
32.9,59.4,10.8,2.9,15.8,479.0,medium
13.5,59.8,28.7,5.4,17.8,569.0,medium
35.9,27.7,24.0,8.4,16.7,446.0,medium
17.4,72.6,2.6,6.7,9.6,400.0,medium
15.1,40.2,9.4,6.5,1.7,286.0,low
17.3,41.1,9.4,2.4,18.0,263.0,low
18.5,83.5,16.7,2.1,13.5,568.0,medium
16.7,50.3,33.4,7.2,10.4,585.0,medium
32.2,76.2,15.8,0.0,10.0,571.0,medium
26.9,39.9,22.4,7.5,27.9,448.0,medium
21.1,47.7,19.1,9.4,21.0,432.0,medium
29.5,72.1,15.6,6.9,10.1,564.0,medium
23.7,69.0,14.3,10.3,6.7,512.0,medium
15.5,46.1,15.4,7.5,0.0,378.0,low
38.0,35.8,17.6,4.5,15.9,410.0,medium
11.7,37.7,17.3,8.9,12.5,368.0,low
12.7,72.8,15.7,11.9,19.5,502.0,medium
22.0,36.4,18.5,4.6,19.8,395.0,low
22.7,2.4,27.1,10.5,12.0,366.0,low
21.6,35.9,23.5,4.3,4.1,418.0,medium
33.9,7.3,25.2,12.0,20.0,344.0,low
30.7,62.5,17.5,4.7,32.9,504.0,medium
24.8,79.2,19.2,13.0,11.8,541.0,medium
13.4,25.0,12.4,15.3,15.9,255.0,low
16.0,47.5,12.7,7.9,9.0,391.0,low
25.2,32.7,26.0,8.3,15.7,466.0,medium
31.1,55.9,13.4,11.5,15.8,477.0,medium
14.3,46.0,25.9,6.4,24.0,446.0,medium
17.8,62.0,15.7,6.6,9.2,444.0,medium
12.9,77.8,13.6,6.9,0.0,498.0,medium
27.2,77.3,11.9,15.3,11.8,521.0,medium
27.2,64.1,15.3,5.0,21.7,511.0,medium
4.0,63.4,20.7,9.7,23.2,506.0,medium
20.1,22.5,22.9,10.0,12.3,363.0,low
19.7,55.0,22.6,15.0,24.6,505.0,medium
17.2,59.6,10.5,5.9,18.2,445.0,medium
46.6,39.7,8.6,4.4,35.1,392.0,low
32.8,67.6,28.2,10.0,21.3,620.0,medium
26.3,61.1,13.1,0.0,24.6,467.0,medium
23.8,63.8,22.3,0.0,0.6,572.0,medium
22.5,76.7,24.3,8.4,15.0,630.0,medium
12.8,24.6,23.5,11.7,8.2,364.0,low
19.9,17.5,15.3,7.1,3.9,274.0,low
36.2,35.6,35.5,10.3,16.4,578.0,medium
17.9,56.8,36.7,8.8,9.5,625.0,medium
26.0,25.2,7.5,10.8,4.7,268.0,low
18.3,67.7,36.4,11.0,23.5,656.0,medium
29.3,81.9,24.4,3.1,16.1,680.0,medium
21.3,27.0,11.2,7.4,32.2,327.0,low
51.4,67.6,17.0,6.3,21.5,706.0,high
39.8,49.0,25.0,14.1,11.2,589.0,medium
16.7,44.5,21.0,4.3,7.1,378.0,low
35.7,89.6,21.2,7.4,0.0,670.0,medium
32.4,45.9,27.5,7.0,38.5,572.0,medium
13.3,105.6,9.3,0.0,15.6,581.0,medium
22.6,74.4,25.5,1.9,23.0,657.0,medium
17.6,61.4,22.3,5.5,30.1,539.0,medium
26.1,37.2,22.8,9.1,7.3,448.0,medium
40.2,74.2,18.1,11.8,19.4,636.0,medium
22.8,77.1,19.3,3.1,19.3,555.0,medium
3.5,10.7,27.1,5.6,10.8,259.0,low
29.6,47.2,32.0,10.1,16.3,601.0,medium
19.1,49.7,6.0,2.3,30.1,311.0,low
26.3,62.9,33.5,13.5,5.8,636.0,medium
27.6,56.5,19.4,4.9,18.6,475.0,medium
33.1,53.8,26.5,3.5,13.8,565.0,medium
29.2,37.5,18.1,3.6,0.0,381.0,low
2.8,14.8,24.3,9.3,21.6,280.0,low
30.0,45.3,16.5,6.1,23.7,474.0,medium
19.8,19.9,12.2,7.0,32.7,258.0,low
16.2,72.4,34.8,7.3,23.3,690.0,medium
39.9,44.2,28.8,9.4,0.0,579.0,medium
29.0,65.7,8.9,6.3,30.7,414.0,medium
9.7,58.0,15.0,12.7,6.4,371.0,low
41.2,49.1,17.3,5.6,31.4,486.0,medium
32.3,51.4,15.2,10.9,27.6,505.0,medium
29.7,59.1,17.8,8.1,10.0,492.0,medium
34.0,28.8,31.1,9.2,28.8,495.0,medium
35.4,40.5,17.4,4.5,10.9,494.0,medium
28.4,47.5,2.8,6.0,12.4,383.0,low
29.6,38.7,7.9,8.3,1.9,367.0,low
19.7,49.4,21.1,15.2,6.4,468.0,medium
15.8,40.8,18.4,7.8,10.2,406.0,medium
30.6,78.3,15.6,14.4,4.1,579.0,medium
29.0,58.5,20.0,5.1,9.9,529.0,medium
24.8,41.0,11.0,12.6,4.2,375.0,low
14.2,56.6,28.5,7.0,15.7,522.0,medium
37.0,2.3,18.7,7.9,9.6,309.0,low
29.5,55.8,40.6,14.5,13.9,707.0,high
19.9,42.2,32.7,1.8,25.5,591.0,medium
27.7,79.5,15.9,7.2,30.4,536.0,medium
19.4,37.3,22.0,6.6,20.1,430.0,medium
31.5,50.0,31.6,4.4,14.5,601.0,medium
12.2,59.1,20.6,10.4,16.9,477.0,medium
26.4,45.3,20.5,6.2,24.4,445.0,medium
39.8,57.5,7.8,4.4,19.6,444.0,medium
28.4,88.0,11.3,7.8,13.6,552.0,medium
24.9,64.6,24.0,10.2,1.9,596.0,medium
26.8,37.0,26.1,15.2,9.9,462.0,medium
23.8,78.6,20.4,7.4,18.6,627.0,medium
14.4,18.0,13.3,5.2,9.8,272.0,low
18.3,56.5,26.5,9.8,9.1,534.0,medium
37.0,69.9,26.3,3.2,18.0,684.0,medium
12.2,38.5,23.2,13.3,20.9,460.0,medium
26.9,28.0,17.7,5.4,9.1,377.0,low
21.3,62.0,26.5,4.3,3.5,552.0,medium
35.0,60.4,23.0,12.0,8.7,591.0,medium
34.8,48.6,21.2,13.8,29.2,521.0,medium
38.0,16.7,31.9,3.2,19.6,553.0,medium
33.6,55.7,29.4,8.1,13.0,574.0,medium
17.4,63.1,24.5,5.7,18.1,546.0,medium
32.2,42.2,20.7,4.4,2.4,495.0,medium
26.1,37.7,24.2,9.4,39.5,414.0,medium
25.4,32.5,25.0,11.1,17.4,508.0,medium
26.1,36.3,5.3,12.8,22.6,316.0,low
24.7,55.6,14.9,7.6,16.7,449.0,medium
36.8,38.6,26.8,6.7,0.1,581.0,medium
49.9,27.6,27.3,7.2,31.7,543.0,medium
31.3,64.0,27.0,4.8,30.9,598.0,medium
19.4,43.7,12.2,12.4,22.6,414.0,medium
19.4,55.8,22.4,3.4,24.0,537.0,medium
26.3,78.0,20.5,6.3,35.9,593.0,medium
22.0,24.9,23.5,6.9,12.5,373.0,low
15.2,70.3,13.9,6.0,10.6,489.0,medium
6.2,70.0,8.1,6.5,4.3,329.0,low
5.0,51.7,21.5,17.9,28.4,427.0,medium
18.7,62.1,20.6,14.0,34.7,490.0,medium
14.0,63.9,19.9,2.2,0.0,493.0,medium
26.9,32.1,25.4,4.3,31.6,420.0,medium
29.4,14.4,16.7,7.5,17.4,337.0,low
20.2,43.9,21.1,14.3,19.5,455.0,medium
10.5,58.9,22.9,11.7,2.0,483.0,medium
19.6,31.5,33.7,9.4,6.9,551.0,medium
11.8,55.3,15.3,4.6,20.5,421.0,medium
10.0,59.6,22.1,3.6,24.8,465.0,medium
25.7,38.9,17.8,4.6,3.9,420.0,medium
30.1,35.7,32.0,0.0,25.0,581.0,medium
42.3,39.8,37.9,15.9,18.2,645.0,medium
9.1,66.4,31.2,7.4,0.0,591.0,medium
24.5,74.2,30.3,8.8,16.7,667.0,medium
27.9,92.9,16.6,13.6,2.4,662.0,medium
13.7,44.4,10.3,8.9,10.7,299.0,low
28.8,13.2,24.6,3.6,22.8,386.0,low
23.7,56.7,27.4,0.8,17.0,524.0,medium
35.0,84.1,14.8,8.6,30.8,674.0,medium
16.8,75.0,14.5,10.9,7.9,520.0,medium
38.1,36.9,14.8,5.5,20.9,472.0,medium
63.5,51.2,14.5,7.7,0.0,598.0,medium
13.0,31.7,15.0,5.3,11.5,318.0,low
24.0,29.3,36.9,10.2,9.1,520.0,medium
4.0,78.7,30.8,12.9,11.7,601.0,medium
34.7,64.0,16.8,6.8,5.4,577.0,medium
26.8,33.3,32.8,12.7,15.1,557.0,medium
24.4,31.9,15.5,6.4,21.5,325.0,low
27.7,14.7,18.8,6.1,0.4,355.0,low
27.7,55.9,20.4,0.0,21.5,522.0,medium
27.6,27.6,22.4,11.0,33.4,476.0,medium
11.8,32.6,0.2,11.6,3.0,181.0,low
21.6,40.8,16.1,12.2,24.8,403.0,medium
20.9,21.0,7.9,3.8,14.4,229.0,low
33.5,76.7,32.5,6.0,5.5,754.0,high
30.3,26.9,24.0,3.0,7.4,408.0,medium
24.8,77.0,14.7,2.8,31.3,536.0,medium
29.7,22.5,14.9,9.9,25.6,334.0,low
17.2,40.2,37.3,9.7,14.2,566.0,medium
22.9,67.8,30.4,15.4,30.1,660.0,medium
34.6,47.1,6.8,2.4,21.3,417.0,medium
6.7,70.2,34.3,1.2,10.6,589.0,medium
43.0,14.1,17.4,0.0,7.7,368.0,low
32.1,58.8,15.6,16.1,38.0,471.0,medium
25.1,44.9,38.4,1.9,16.0,635.0,medium
34.5,31.8,16.7,5.2,20.6,400.0,medium
30.0,38.0,11.0,6.9,12.3,416.0,medium
30.0,113.2,24.5,4.3,7.9,741.0,high
29.8,57.8,30.3,18.1,0.0,597.0,medium
18.5,27.6,23.7,14.9,15.9,421.0,medium
25.2,25.2,13.8,2.6,16.2,314.0,low
17.8,34.8,20.4,6.4,5.5,393.0,low
27.0,74.9,18.8,15.8,14.7,620.0,medium
12.5,33.6,23.2,15.3,18.4,412.0,medium
20.5,92.4,17.3,7.9,26.7,590.0,medium
11.9,64.3,13.1,13.0,19.2,488.0,medium
18.2,68.1,18.7,9.0,9.9,471.0,medium
30.9,52.0,23.0,6.8,2.0,459.0,medium
30.5,64.1,6.5,7.2,8.9,511.0,medium
25.6,19.1,23.7,11.5,38.9,354.0,low
15.8,64.9,14.6,7.2,9.7,411.0,medium
39.8,51.7,22.2,8.1,0.0,532.0,medium
18.8,68.2,14.0,10.3,4.1,436.0,medium
29.4,48.5,35.7,6.2,21.3,660.0,medium
22.2,55.6,29.7,10.9,13.7,591.0,medium
33.3,69.4,28.6,5.7,27.5,668.0,medium
30.9,40.9,24.0,15.1,6.5,464.0,medium
49.1,61.6,23.6,8.8,7.9,637.0,medium
0.0,45.9,19.3,10.2,26.4,352.0,low
15.6,38.2,2.3,6.8,22.4,210.0,low
16.1,58.0,26.0,6.0,20.1,561.0,medium
25.5,51.8,20.1,15.4,9.8,477.0,medium
37.5,48.8,21.3,5.8,12.4,579.0,medium
19.0,41.5,24.9,14.1,6.5,424.0,medium
34.6,23.0,4.0,1.3,6.4,273.0,low
20.6,67.2,34.0,10.6,22.1,617.0,medium
27.0,20.6,20.9,2.7,25.2,349.0,low
12.8,97.9,16.0,12.9,13.6,545.0,medium
21.9,24.6,30.4,4.3,10.3,500.0,medium
24.8,39.2,25.6,10.9,14.6,484.0,medium
31.8,41.6,32.2,2.2,9.9,575.0,medium
15.1,45.1,17.1,8.1,21.0,404.0,medium
8.8,37.8,15.7,2.3,0.0,294.0,low
21.1,78.4,9.2,7.7,19.7,445.0,medium
18.0,65.0,19.1,3.2,14.6,500.0,medium
21.8,41.0,33.1,6.2,24.2,562.0,medium
31.2,14.1,36.1,12.3,6.8,495.0,medium
13.6,81.0,28.1,3.5,3.4,637.0,medium
19.5,47.0,15.0,10.4,33.3,386.0,low
24.1,47.9,23.6,6.1,29.9,516.0,medium
23.0,49.2,32.8,0.8,0.0,632.0,medium
26.6,51.4,21.4,10.0,22.7,537.0,medium
12.1,39.0,21.3,19.4,11.5,321.0,low
49.9,79.3,27.4,3.9,15.2,780.0,high
11.6,87.9,27.2,5.4,9.4,683.0,medium
46.7,56.6,22.0,1.0,4.6,604.0,medium
23.8,60.2,33.4,7.7,11.0,618.0,medium
13.9,53.6,28.8,6.6,9.3,502.0,medium
16.5,56.5,31.8,11.7,36.4,572.0,medium
25.8,89.8,9.8,9.7,7.0,548.0,medium
14.6,44.4,41.1,7.3,4.8,588.0,medium
12.4,47.7,19.3,3.3,34.5,394.0,low
17.2,54.0,17.0,6.7,0.5,399.0,low
20.9,61.4,23.6,11.4,11.4,564.0,medium
13.0,61.1,13.3,11.3,27.5,439.0,medium
12.1,33.1,23.9,8.1,16.2,337.0,low
26.4,56.6,35.9,4.7,14.9,608.0,medium
25.9,22.6,22.4,11.6,29.3,393.0,low
15.4,40.5,11.1,7.0,20.3,302.0,low
8.5,64.1,11.1,10.9,19.2,362.0,low
31.2,64.0,20.6,11.0,29.1,549.0,medium
23.5,38.2,25.3,7.3,11.9,524.0,medium
33.1,53.0,15.1,9.3,5.5,528.0,medium
27.2,57.9,22.6,8.4,19.9,540.0,medium
18.9,52.0,12.2,11.6,20.7,432.0,medium
44.9,39.8,21.9,14.0,26.1,499.0,medium
21.1,47.3,28.5,9.1,1.8,526.0,medium
35.5,47.9,17.8,7.1,7.3,506.0,medium
11.9,50.7,29.3,10.9,20.7,540.0,medium
34.2,39.2,28.0,9.3,26.7,554.0,medium
27.4,28.0,5.5,8.6,20.3,291.0,low
9.3,48.9,24.4,2.0,6.3,428.0,medium
9.2,54.8,28.7,1.2,24.0,470.0,medium
17.7,98.0,29.1,7.7,18.7,751.0,high
17.2,60.8,16.2,11.5,12.9,481.0,medium
11.7,94.8,13.7,11.4,3.8,550.0,medium
19.7,69.5,12.1,11.4,20.2,447.0,medium
19.2,25.8,46.3,4.8,13.5,656.0,medium
17.7,22.0,24.6,0.6,12.6,380.0,low
40.5,11.9,14.5,8.3,14.6,260.0,low
32.9,0.0,18.5,8.9,13.6,234.0,low
26.0,37.4,43.6,6.4,0.9,610.0,medium
7.0,29.2,24.3,2.3,0.0,366.0,low
39.5,16.5,17.8,1.8,14.2,349.0,low
5.1,79.6,11.7,6.6,13.4,471.0,medium
30.8,9.7,21.1,12.0,0.0,374.0,low
35.9,57.3,34.5,9.7,5.5,655.0,medium
46.5,76.1,36.9,7.5,3.9,835.0,high
17.9,35.0,19.4,2.8,0.0,332.0,low
36.3,30.1,24.7,12.5,8.4,518.0,medium
15.1,72.9,7.9,7.3,18.0,485.0,medium
12.8,68.3,5.6,0.0,31.4,437.0,medium
27.0,50.7,24.9,6.1,25.0,525.0,medium
9.9,83.5,16.5,5.3,25.3,515.0,medium
16.6,44.7,25.1,4.8,5.2,482.0,medium
42.1,46.2,5.6,8.6,16.0,381.0,low
35.5,70.9,26.1,8.1,4.4,693.0,medium
29.0,82.5,18.5,5.9,0.0,584.0,medium
57.4,62.9,27.6,7.0,26.8,699.0,medium
26.3,60.4,16.0,9.0,22.5,420.0,medium
23.2,57.9,29.3,7.1,9.8,563.0,medium
10.9,19.2,16.6,1.6,0.0,307.0,low
18.6,62.2,18.4,3.6,22.7,473.0,medium
37.2,22.8,22.7,8.3,11.9,420.0,medium
20.9,62.1,24.6,8.3,14.2,602.0,medium
6.5,29.3,12.9,7.2,28.3,199.0,low
19.8,29.9,18.6,10.7,17.7,347.0,low
25.0,21.4,28.0,14.8,0.0,422.0,medium
12.9,24.6,18.7,13.6,8.9,362.0,low
9.6,60.9,18.9,4.3,10.0,490.0,medium
35.0,82.2,23.5,11.1,19.9,667.0,medium
34.1,51.6,29.2,7.4,29.1,672.0,medium
23.4,47.4,14.7,2.9,25.9,374.0,low
35.9,42.8,35.0,7.7,23.3,659.0,medium
4.5,47.7,6.1,10.7,16.8,305.0,low
32.8,48.3,23.2,4.8,0.9,482.0,medium
24.1,44.5,19.8,6.5,37.0,437.0,medium
28.8,48.1,30.6,4.7,18.4,546.0,medium
37.0,77.8,18.2,8.6,14.0,607.0,medium
29.4,36.7,21.0,9.0,5.1,476.0,medium
29.9,71.1,10.6,8.3,20.9,479.0,medium
30.6,41.9,8.3,8.8,22.7,371.0,low
22.6,73.0,12.0,5.7,17.9,519.0,medium
31.7,32.9,23.5,11.3,22.5,456.0,medium
25.9,27.4,18.1,15.7,14.5,394.0,low
33.0,61.8,15.8,13.8,9.1,536.0,medium
0.0,45.2,15.3,6.4,14.8,342.0,low
29.9,49.0,28.0,5.9,15.0,582.0,medium
23.8,51.6,13.7,9.9,31.5,391.0,low
11.3,66.9,13.9,12.0,15.0,382.0,low
35.3,1.3,16.3,9.0,24.9,262.0,low
18.5,32.0,24.7,1.1,21.2,392.0,low
29.9,34.9,18.4,23.8,13.3,408.0,medium
31.1,41.9,30.7,12.0,9.9,556.0,medium
28.2,13.9,17.1,4.9,22.1,275.0,low
26.0,36.2,13.3,8.3,13.3,386.0,low
22.5,42.9,17.5,7.5,0.0,328.0,low
8.2,49.4,19.0,10.9,1.9,388.0,low
35.4,63.5,25.3,8.6,28.0,649.0,medium
29.3,59.4,13.9,3.2,10.3,484.0,medium
30.1,68.5,22.3,11.0,18.2,589.0,medium
23.7,33.8,33.2,5.6,11.1,490.0,medium
28.3,36.0,13.6,8.4,23.9,401.0,medium
28.8,23.0,19.4,14.1,19.3,360.0,low
33.9,48.7,18.6,10.8,20.3,505.0,medium
13.0,23.2,34.3,6.0,20.6,446.0,medium
13.5,46.3,11.3,7.5,3.0,331.0,low
39.7,69.8,27.5,5.2,18.9,689.0,medium
5.0,11.5,26.9,3.5,16.3,287.0,low
35.9,76.7,15.2,14.1,3.0,630.0,medium
21.1,0.0,15.7,8.6,11.2,239.0,low
17.6,63.7,30.6,11.8,11.3,604.0,medium
31.9,65.8,8.5,0.2,13.3,467.0,medium
14.3,58.6,9.9,7.3,19.0,394.0,low
30.1,11.2,15.2,11.8,31.5,355.0,low
30.9,42.1,14.8,5.1,3.3,451.0,medium
28.6,26.4,16.5,1.6,22.4,393.0,low
27.5,34.8,24.1,12.9,28.4,453.0,medium
23.6,84.9,24.2,4.0,21.7,630.0,medium
11.8,40.9,11.6,11.1,17.8,309.0,low
38.5,46.3,19.5,8.2,10.5,467.0,medium
49.6,30.1,30.4,14.3,5.1,605.0,medium
27.4,20.1,37.9,15.4,28.9,562.0,medium
13.9,72.6,6.7,9.5,17.4,394.0,low
28.9,18.6,17.9,9.0,17.2,344.0,low
32.5,69.2,8.4,13.1,18.9,463.0,medium
13.7,21.9,24.7,1.9,4.2,378.0,low
16.1,44.0,15.8,14.7,25.7,431.0,medium
8.3,35.1,16.7,8.0,7.3,273.0,low
20.4,46.5,27.3,2.6,11.6,524.0,medium
19.0,51.6,21.5,3.2,22.0,472.0,medium
24.3,64.5,21.1,5.6,11.2,537.0,medium
25.8,76.7,21.8,11.7,24.3,587.0,medium
20.0,81.4,4.2,8.0,16.2,454.0,medium
32.1,68.4,17.5,11.4,0.0,573.0,medium
29.8,48.0,17.5,9.3,9.2,461.0,medium
18.2,48.6,24.8,6.9,9.5,458.0,medium
22.8,40.7,17.2,16.3,13.8,443.0,medium
31.9,46.2,12.4,2.2,8.4,390.0,low
25.2,0.0,16.8,3.3,26.8,238.0,low
10.2,23.0,23.1,8.4,30.4,356.0,low
15.0,31.0,24.0,6.1,9.7,462.0,medium
24.0,46.5,13.5,12.9,4.4,419.0,medium
12.1,47.7,10.0,14.6,22.3,325.0,low
